Id,DateAndTime,documentType,PartName,RevisionNo,SerialNo,StatsCount,ReportNo,OperationNo,ResRevNo,Cmm,Instructions,BenchName,Confirmation,ConfirmingUserId,Operator,Measurer,Shift,StandNo,MaterialCode,MeasurementPlan,Order,DrawingNo,CreatedDate,UpdatedDate
bd943aa2-a8b6-4b59-9694-fe4c183f47a5,2021-12-08 18:27:47+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-50-2-56,412 3520 165,10:43.4,10:43.4
3a86360c-aefa-4b3c-881a-7d7367f00ec5,2021-12-08 18:46:36+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-50-1-56,412 3520 165,10:45.5,10:45.5
f1a64af6-fe40-4cbe-aedd-c115fef305af,2021-12-08 19:01:50+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-50-3-56,412 3520 165,10:47.5,10:47.5
004aa51b-22c3-4b73-8a00-e32e5997d782,2021-12-08 19:59:40+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-50-4-56,412 3520 165,10:49.5,10:49.5
f87f9b8f-a75d-4061-8f7c-eb21f5fcf55d,2021-12-09 11:34:32+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-3-515,911 9060 175,10:51.6,10:51.6
ab1d5e48-4dc3-40b0-8c7d-fe52a2c6bc97,2021-12-09 12:00:22+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-4-515,911 9060 175,10:53.6,10:53.6
b17c1ce4-1e61-4e8d-9191-22d8287cbaf7,2021-12-09 18:26:11+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-1-87,911 9060 175,10:55.6,10:55.6
dd24eeee-fe5d-4719-9026-7b86d57d0961,2021-12-09 18:42:08+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-2-87,911 9060 175,10:57.7,10:57.7
12746d7a-d41f-4347-b196-b762db7676b9,2021-12-09 19:03:19+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-3-87,911 9060 175,10:59.7,10:59.7
9204dd7a-cd16-40b7-8a0e-9facb743c5d3,2021-12-09 20:20:20+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-4-87,911 9060 175,11:01.7,11:01.7
356f1511-ce6a-4bea-8006-3ce556e4b13d,2021-12-10 10:07:32+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-4-543,911 9060 175,11:03.7,11:03.7
652d0bb8-a49f-47e0-9c81-2fea7182045d,2021-12-10 10:27:30+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-2-543,911 9060 175,11:05.8,11:05.8
615863e6-f00d-40a3-bd7e-c60e8084a7a3,2021-12-10 10:42:08+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-1-543,911 9060 175,11:07.8,11:07.8
80c35b9d-5230-4041-be8d-286f3a8ee82d,2021-12-10 11:20:35+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-3-543,911 9060 175,11:09.8,11:09.8
9eb96870-cbd7-4f89-a710-4e54055884b2,2021-12-10 17:50:39+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-1-551,911 9060 175,11:11.9,11:11.9
d923e2b2-b2b7-46b6-bf90-d0312cce27a3,2021-12-10 18:13:33+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-2-551,911 9060 175,18.01.2022 10:11,18.01.2022 10:11
24771c3c-b191-47b3-9087-beb1275ff03f,2021-12-10 20:45:31+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-3-551,911 9060 175,11:15.9,11:15.9
09650558-0772-474a-addb-535637dae2d6,2021-12-10 21:21:12+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-50-4-551,911 9060 175,11:18.0,11:18.0
0f20771f-f781-4128-be54-864a948becbf,2021-12-13 18:11:36+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-1-382,911 9060 175,11:20.0,11:20.0
e7972e11-2a8c-40ac-ba5f-ec72ea79b10b,2021-12-13 18:30:44+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-50-4-382,911 9060 175,11:22.0,11:22.0
536b2c1c-12fa-4aa0-b148-61bb832e092e,2021-12-13 11:17:31+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-1,911 9060 175,11:24.1,11:24.1
6cd88c74-ddee-4a44-b612-5212ac40099e,2021-12-13 11:31:43+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-2-1,911 9060 175,11:26.1,11:26.1
0d2e4044-d32a-495f-b8de-ae03c78612c7,2021-12-13 12:57:18+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-3-1,911 9060 175,11:28.1,11:28.1
0bf5b8d0-91da-4eec-a617-d10feb7aa582,2021-12-13 13:10:31+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-1,911 9060 175,11:30.2,11:30.2
72a8b33b-55f2-4392-9f3d-5e76386ff695,2021-12-15 22:58:35+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-95,911 9060 175,11:32.2,11:32.2
e6c77f93-d708-4233-a279-d79cdc45ab3c,2021-12-15 23:48:57+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-95,911 9060 175,11:34.2,11:34.2
b6c6fbc3-f2a0-422b-8e17-5fee2e1640fe,2021-12-16 00:37:00+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-3-95,911 9060 175,11:36.3,11:36.3
d1f1fb2b-2777-48e6-90c2-40de86ed98f2,2021-12-16 00:54:17+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-2-95,911 9060 175,11:38.3,11:38.3
dc90f9f6-9018-43d7-85e1-0c792814b4d2,2021-12-15 10:03:09+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 B T21-51-3-512,911 9060 175,11:40.3,11:40.3
338151ba-9b67-4eef-b76c-74ff1134f02e,2021-12-15 10:49:16+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 A T21-51-2-511,911 9060 175,11:42.4,11:42.4
95dfb7e0-ede8-4d4f-8a4d-1e98b78d6099,2021-12-16 19:40:55+03,xls,A 4003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-143,911 9060 175,11:44.4,11:44.4
be4d3809-daa1-4495-ab10-48daeef3826f,2021-12-16 20:42:53+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-143,911 9060 175,11:46.5,11:46.5
1ff67408-4304-4448-99c1-44cea8193925,2021-12-16 21:22:09+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-2-143,911 9060 175,11:48.5,11:48.5
51d5cd35-32e8-4af9-902e-d88984cc6e3c,2021-12-16 21:42:01+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-150,911 9060 175,11:50.5,11:50.5
22054c44-a161-4ea4-9885-42b1c0c9a779,2021-12-16 21:58:27+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-150,911 9060 175,11:52.5,11:52.5
4715e589-cf4f-4e01-93bd-070acab52fd8,2021-12-17 02:34:35+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 A T21-51-3-160,911 9060 175,11:54.6,11:54.6
b6c2e92d-3994-41d0-ba25-73b5f38652cb,2021-12-17 02:44:24+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 B T21-51-4-160,911 9060 175,11:56.6,11:56.6
0823e551-9cd2-4db6-a2c5-726c64b47611,2021-12-17 02:59:54+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-124,911 9060 175,11:58.6,11:58.6
d023855c-0ca2-43ee-afaa-57365e0ed586,2021-12-17 03:16:31+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-2-124,911 9060 175,12:00.7,12:00.7
c1a3372d-0ae2-43cb-87ca-19e13ffc3294,2021-12-17 03:32:53+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-3-124,911 9060 175,12:02.7,12:02.7
10e479bd-b52d-4601-9d85-bebc6f890a0b,2021-12-17 03:45:55+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-124,911 9060 175,12:04.7,12:04.7
432a36e5-3d15-47e0-b778-315e92762b39,2021-12-17 20:04:38+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-179,911 9060 175,12:06.8,12:06.8
17855501-670e-4dc2-aa72-8951bc849b2d,2021-12-17 20:40:33+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-179,911 9060 175,12:08.8,12:08.8
e89e3c9b-7a27-431d-b182-a29a654b053d,2021-12-17 21:21:15+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 C 207 T21-51-2-165,911 9060 175,12:10.8,12:10.8
69e7f100-49f8-491d-ad53-643aa84283fa,2021-12-17 21:37:36+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 C 207 T21-51-1-165,911 9060 175,12:12.8,12:12.8
d0ab1048-beb2-41ea-94a3-321d3bcf6f55,2021-12-18 01:32:34+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-167,911 9060 175,12:14.9,12:14.9
4836f60b-622a-441b-87a7-41b01bd6352b,2021-12-18 01:48:00+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-2-167,911 9060 175,12:16.9,12:16.9
6551dddf-55e7-4e51-bd1d-ddb049a379a9,2021-12-18 02:30:33+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-3-167,911 9060 175,12:18.9,12:18.9
83b79e26-1f20-43f0-9f29-0429c6dc60ea,2021-12-18 02:52:41+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-167,911 9060 175,12:22.0,12:22.0
41741708-0f4b-4b9d-b8ac-d8921b45157a,2021-12-18 03:04:25+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 A- T21-51-3-182,911 9060 175,12:23.0,12:23.0
cb86e9af-f8bd-4705-bfa0-e7d9cc7f835c,2021-12-18 03:13:30+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 B- T21-51-4-181,911 9060 175,12:25.0,12:25.0
b2a55f01-42af-4b65-8d00-862506987afb,2021-12-17 09:47:46+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-169,911 9060 175,12:28.1,12:28.1
38a6db21-d3e1-47f0-890b-4968dddcae35,2021-12-17 11:07:39+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-169,911 9060 175,12:29.1,12:29.1
2e157a9f-de00-4eb2-b17d-68d104435b00,2021-12-17 14:47:28+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-149,911 9060 175,12:32.2,12:32.2
2b54d846-f026-4a09-a4a8-12f7affacce3,2021-12-17 15:33:35+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-149,911 9060 175,12:34.2,12:34.2
4c23d4d7-4cbc-42f3-b0dd-76aff343b6b0,2021-12-18 21:45:57+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-3-181,911 9060 175,12:36.2,12:36.2
6a4b91d1-376c-4dfa-aa39-059d0702f6c4,2021-12-19 00:59:07+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 B T21-51-3-518,911 9060 175,12:38.3,12:38.3
9f3f2870-7eb5-49a0-be7d-81d819cae355,2021-12-19 01:11:22+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 A T21-51-3-517,911 9060 175,12:40.3,12:40.3
9804f5f7-25c2-4e64-b052-f42094cfc737,2021-12-18 10:57:51+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-198,911 9060 175,12:42.3,12:42.3
190ff823-be4c-4045-a857-cc606845f02f,2021-12-18 11:13:40+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-198,911 9060 175,12:44.3,12:44.3
83eff080-5e93-4f7e-b66d-5d006348a008,2021-12-20 11:05:54+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-4-274,911 9060 175,12:46.4,12:46.4
c6b74815-7d15-40ed-84b7-50d9e26aa8a2,2021-12-20 12:38:22+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-3-274,911 9060 175,12:48.4,12:48.4
64102669-fb9a-4937-aea3-d10b692c2ea8,2021-12-20 14:08:50+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-274,911 9060 175,12:50.5,12:50.5
e9d88618-ce36-49df-86ba-1dab1a8fca25,2021-12-20 14:34:01+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-2-274,911 9060 175,12:51.5,12:51.5
a1be37c5-f4a2-494e-8d8e-e46c0f3d9210,2021-12-20 21:31:47+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-1-255,911 9060 175,12:53.5,12:53.5
97f3026d-850a-4d0b-8569-392dd1b8b92a,2021-12-20 21:59:56+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-2-255,911 9060 175,12:56.6,12:56.6
61fb22d5-c942-464b-9da5-0a6f86e1f4ee,2021-12-20 22:01:44+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-273,911 9060 175,12:57.6,12:57.6
33401aae-7317-4966-a437-dda7bb8f9a70,2021-12-20 22:21:03+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-51-3-255,911 9060 175,18.01.2022 10:12,18.01.2022 10:12
cfd24871-d887-4beb-a63a-5a827dd99e43,2021-09-27 13:45:13+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,001-0521-00 DUZLEMSELLIK,C 115 -4,001 0521 00,31:56.8,31:56.8
8851d857-1954-4450-968a-6554b9ff35cc,2021-12-21 01:39:46+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-51-1-196,911 9060 175,13:02.6,13:02.6
5c8e4da6-1611-45d6-93aa-abfbe1edb144,2021-12-21 01:50:00+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-51-2-196,911 9060 175,13:04.7,13:04.7
e1632af5-fecc-443e-a637-afe973004d01,2021-12-21 02:07:19+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 A T21-52-2-2,911 9060 175,13:06.7,13:06.7
40e1b392-8d96-4989-a17d-0e9744874883,2021-12-21 02:24:09+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 207 B T21-52-3-3,911 9060 175,13:08.7,13:08.7
2b7c5ce6-471e-4d57-9d0a-74a5dba7a8b9,2021-12-21 02:42:29+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-52-1-21,911 9060 175,13:10.8,13:10.8
7a5c5b88-3b88-4598-bce6-96929037402a,2021-12-21 03:20:07+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-52-2-21,911 9060 175,13:12.8,13:12.8
26b36137-0a1b-41ad-986e-0f445f377bb1,2021-12-21 03:37:37+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-52-3-21,911 9060 175,13:14.8,13:14.8
c6672953-f287-48cc-bf0e-b5ed46d6dc96,2021-12-21 03:51:48+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-52-4-21,911 9060 175,13:16.9,13:16.9
9a5732b1-5a95-4fcb-8f46-51cbcba47f94,2021-12-21 04:01:23+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 T21-52-3-3 ONAY 1,911 9060 175,13:18.9,13:18.9
e52574b2-b2ac-4059-8fc7-0f90de354c2d,2021-12-21 06:02:23+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 T21-51-3-248 ONAY 2,911 9060 175,13:20.9,13:20.9
a5cc129a-2bc0-4805-8568-cff759aaf937,2021-12-21 06:12:01+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 2 T21-51-1-248 ONAY 2,911 9060 175,13:23.0,13:23.0
cf8a6e79-844b-4d9a-b068-ed558b2ff348,2021-12-21 06:41:07+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 T21-52-3-266 ONAY 2,911 9060 175,13:24.0,13:24.0
403585d0-3054-4ee4-af0d-5fd292f176ae,2021-12-21 09:49:01+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 C 133 T21-51-3-258,911 9060 175,13:27.0,13:27.0
7802dcba-7155-4f69-89e1-d9ea4cb281eb,2021-12-21 10:17:56+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 C 133 T21-51-2-258,911 9060 175,13:29.1,13:29.1
791408f3-be33-4975-89fe-4688241965e4,2021-12-21 11:55:42+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 C 133 T21-51-3-203,911 9060 175,13:31.1,13:31.1
b780211a-0586-4eb3-90ff-006a716182a9,2021-12-22 03:50:31+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-1-537,911 9060 175,13:33.1,13:33.1
959878af-8d64-47ac-af83-23c766bc4b7c,2021-12-22 04:03:53+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-51-4-537,911 9060 175,13:35.2,13:35.2
ada195f1-1a26-4951-aaf7-f57dba90cb19,2021-12-22 05:26:55+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-52-1-14,911 9060 175,13:37.2,13:37.2
a7ffd26d-f31a-41da-bf28-9b75ede10318,2021-12-22 05:40:36+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-52-4-14,911 9060 175,13:39.2,13:39.2
7be99702-95a3-4d02-9ea5-397c3962ee09,2021-12-22 10:07:03+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 -2,412 3520 165,13:41.3,13:41.3
f052dc68-86fc-454a-9911-a92e0ea600b7,2021-12-22 10:29:59+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 -4,412 3520 165,13:43.3,13:43.3
295cceb9-7992-4c38-bf7d-42e4c66c1839,2021-12-22 10:58:21+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 -3,412 3520 165,13:45.3,13:45.3
9cd57f3c-eee1-45f0-bb50-fc644b551916,2021-12-22 11:10:55+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 -1,412 3520 165,13:47.4,13:47.4
97a16d50-4b68-450f-9b69-694c73608a60,2021-12-23 11:41:52+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-52-3-17,412 3520 165,13:49.4,13:49.4
f59e0136-790d-467a-90ff-34ea703068c9,2021-12-23 16:00:10+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-52-3-17,412 3520 165,13:51.4,13:51.4
431b1ab1-0986-4811-a382-ff4c96d7e332,2021-12-23 16:00:18+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-52-3-17,412 3520 165,13:53.4,13:53.4
ccc10225-a5f5-4edd-8dc7-feb58ef6a9d4,2021-12-24 14:03:26+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 C 207 T21-52-1-71,911 9060 175,13:55.5,13:55.5
5949b0c1-b985-4e72-8569-d18cefd96960,2021-12-24 14:11:15+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 C 207 T21-52-1-71,911 9060 175,13:57.5,13:57.5
f77db704-0720-4006-bf1e-6c59aff1ee00,2021-12-24 14:32:28+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 C 207 T21-52-3-71,911 9060 175,13:59.5,13:59.5
a983f033-c196-46f6-b091-303f212a0cd7,2021-12-24 20:46:22+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 C 207 T21-52-3-53,911 9060 175,14:01.6,14:01.6
30d09bc9-828c-467e-bb8d-577eb9c7bdc2,2021-12-24 20:55:24+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 C 207 T21-52-2-60,911 9060 175,14:03.6,14:03.6
69892c8f-7210-4334-b3c2-38b71cc92d75,2021-12-24 09:22:59+03,xls,A 4004,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-52-3-47,412 3520 165,14:05.6,14:05.6
